district_id,district_th,amphur_id,amphur_th,province_id,province_th
7197,ศรีสำราญ,803,สองพี่น้อง,57,สุพรรณบุรี
7198,ทุ่งคอก,803,สองพี่น้อง,57,สุพรรณบุรี
7199,หนองบ่อ,803,สองพี่น้อง,57,สุพรรณบุรี
7200,บ่อสุพรรณ,803,สองพี่น้อง,57,สุพรรณบุรี
7201,ดอนมะนาว,803,สองพี่น้อง,57,สุพรรณบุรี
7202,ย่านยาว,804,สามชุก,57,สุพรรณบุรี
7203,วังลึก,804,สามชุก,57,สุพรรณบุรี
7204,สามชุก,804,สามชุก,57,สุพรรณบุรี
7205,หนองผักนาก,804,สามชุก,57,สุพรรณบุรี
7206,บ้านสระ,804,สามชุก,57,สุพรรณบุรี
7207,หนองสะเดา,804,สามชุก,57,สุพรรณบุรี
7208,กระเสียว,804,สามชุก,57,สุพรรณบุรี
7213,อู่ทอง,805,อู่ทอง,57,สุพรรณบุรี
7214,สระยายโสม,805,อู่ทอง,57,สุพรรณบุรี
7215,จรเข้สามพัน,805,อู่ทอง,57,สุพรรณบุรี
7216,บ้านดอน,805,อู่ทอง,57,สุพรรณบุรี
7217,ยุ้งทะลาย,805,อู่ทอง,57,สุพรรณบุรี
7218,ดอนมะเกลือ,805,อู่ทอง,57,สุพรรณบุรี
7219,หนองโอ่ง,805,อู่ทอง,57,สุพรรณบุรี
7220,ดอนคา,805,อู่ทอง,57,สุพรรณบุรี
7221,พลับพลาไชย,805,อู่ทอง,57,สุพรรณบุรี
7222,บ้านโข้ง,805,อู่ทอง,57,สุพรรณบุรี
7223,เจดีย์,805,อู่ทอง,57,สุพรรณบุรี
7224,สระพังลาน,805,อู่ทอง,57,สุพรรณบุรี
7225,กระจัน,805,อู่ทอง,57,สุพรรณบุรี
7226,หนองหญ้าไซ,806,หนองหญ้าไซ,57,สุพรรณบุรี
7227,หนองราชวัตร,806,หนองหญ้าไซ,57,สุพรรณบุรี
7228,หนองโพธิ์,806,หนองหญ้าไซ,57,สุพรรณบุรี
7229,แจงงาม,806,หนองหญ้าไซ,57,สุพรรณบุรี
7230,หนองขาม,806,หนองหญ้าไซ,57,สุพรรณบุรี
7231,ทัพหลวง,806,หนองหญ้าไซ,57,สุพรรณบุรี
7232,พระปฐมเจดีย์,807,เมืองนครปฐม,58,นครปฐม
7233,บางแขม,807,เมืองนครปฐม,58,นครปฐม
7234,พระประโทน,807,เมืองนครปฐม,58,นครปฐม
7235,ธรรมศาลา,807,เมืองนครปฐม,58,นครปฐม
7236,ตาก้อง,807,เมืองนครปฐม,58,นครปฐม
7237,มาบแค,807,เมืองนครปฐม,58,นครปฐม
7238,สนามจันทร์,807,เมืองนครปฐม,58,นครปฐม
7239,ดอนยายหอม,807,เมืองนครปฐม,58,นครปฐม
7240,ถนนขาด,807,เมืองนครปฐม,58,นครปฐม
7241,บ่อพลับ,807,เมืองนครปฐม,58,นครปฐม
7242,นครปฐม,807,เมืองนครปฐม,58,นครปฐม
7243,วังตะกู,807,เมืองนครปฐม,58,นครปฐม
7244,หนองปากโลง,807,เมืองนครปฐม,58,นครปฐม
7245,สามควายเผือก,807,เมืองนครปฐม,58,นครปฐม
7246,ทุ่งน้อย,807,เมืองนครปฐม,58,นครปฐม
7247,หนองดินแดง,807,เมืองนครปฐม,58,นครปฐม
7248,วังเย็น,807,เมืองนครปฐม,58,นครปฐม
